xa,ya,za,oraa
-2.2715065,5.395815,6.244071,19:44:37.056
-2.080918,5.4379287,6.4643307,19:44:37.076
-1.8233309,5.4963136,6.582176,19:44:37.097
-1.6375282,5.563432,6.3427744,19:44:37.119
-1.627957,5.564389,6.0199833,19:44:37.138
-1.8175881,5.4714284,5.6311493,19:44:37.158
-2.1029322,5.3307304,4.7462835,19:44:37.178
-2.4659233,5.2683973,5.0642896,19:44:37.198
-2.7359533,5.475257,6.1751575,19:44:37.220
-2.485066,5.349873,6.295756,19:44:37.241
-2.0952752,5.0626144,5.57755,19:44:37.261
-2.0234904,5.059743,4.9607997,19:44:37.281
-2.1384656,5.0941997,4.726184,19:44:37.301
-2.3212771,5.117171,4.7799025,19:44:37.321
-2.311706,5.097071,5.0212183,19:44:37.340
-2.2332215,5.032824,5.142774,19:44:37.365
-2.107718,5.16407,5.2893343,19:44:37.378
-2.0158334,5.2905307,5.2510495,19:44:37.398
-2.028276,5.583532,5.0882177,19:44:37.420
-1.9095922,5.6983876,5.203073,19:44:37.443
-2.1595225,5.7108307,5.4166327,19:44:37.458
-2.3807387,5.6074605,5.728896,19:44:37.479
-2.3941388,5.583532,5.5450077,19:44:37.497
-2.04359,5.5883174,5.173402,19:44:37.520
-1.697947,5.660103,5.137988,19:44:37.539
-1.8453448,5.3766723,5.4760942,19:44:37.561
-2.4735804,5.0922856,5.796852,19:44:37.584
-2.965784,5.0098524,5.939584,19:44:37.605
-3.1180873,4.6335816,6.7716885,19:44:37.621
-2.5645077,3.6681974,7.3941813,19:44:37.644
-2.694797,3.841557,5.845666,19:44:37.663
-4.174399,5.9291754,5.2232924,19:44:37.683
-4.3984866,5.442714,4.78086,19:44:37.705
-3.1592438,4.3788652,4.52411,19:44:37.724
-3.3105898,4.5320063,5.30752,19:44:37.745
-3.7367516,4.6364527,5.8054667,19:44:37.764
-3.5021353,4.538706,5.9204416,19:44:37.785
-3.0376883,4.623053,6.1445293,19:44:37.801
-2.6584258,4.4468217,6.061139,19:44:37.820
-2.2198215,4.0532026,6.268956,19:44:37.841
-2.1268604,4.087659,6.442316,19:44:37.861
-2.5702505,4.320361,7.162436,19:44:37.880
-2.614398,4.6201816,7.3692956,19:44:37.900
-2.5807788,4.478407,7.0246096,19:44:37.920
-2.4123242,4.372046,6.9211197,19:44:37.941
-2.3644676,4.38748,6.9775906,19:44:37.962
-2.3577678,4.3270607,7.1078796,19:44:37.985
-2.3692534,4.3318467,6.9986477,19:44:38.005
-2.4429524,4.2514477,6.779345,19:44:38.024
-2.5022943,4.2533617,6.360003,19:44:38.042
-2.4965515,4.6278386,5.812166,19:44:38.066
-2.3950958,4.9993243,5.1973305,19:44:38.086
-2.14038,5.213841,4.865087,19:44:38.105
-2.2992632,5.4063435,4.652485,19:44:38.124
-2.4793231,5.532804,4.6831126,19:44:38.148
-2.6086552,5.6074605,4.996333,19:44:38.168
-2.6900113,5.606503,4.9033723,19:44:38.182
-2.68044,5.692645,4.9033723,19:44:38.202
-2.6775687,5.681159,4.8019166,19:44:38.220
-2.6392834,5.573961,4.7712884,19:44:38.244
-2.3922246,5.569175,4.3451266,19:44:38.265
-2.5070798,5.4580283,4.875615,19:44:38.283
-2.2035503,5.188956,5.382176,19:44:38.301
-1.9574486,4.9974103,5.929055,19:44:38.323
-2.0761325,4.872026,6.5879197,19:44:38.342
-2.251407,4.7982073,6.6396046,19:44:38.362
-2.536751,4.8096933,6.4605017,19:44:38.383
-2.7751956,4.7608795,6.1426153,19:44:38.401
-2.824129,4.8586264,5.861937,19:44:38.423
-2.8566713,4.89404,5.781538,19:44:38.442
-2.8298717,5.0222955,5.729853,19:44:38.464
-2.6325834,5.1209993,5.76431,19:44:38.485
-2.4726233,5.1095138,5.8724656,19:44:38.502
-2.3577678,5.0098524,5.979783,19:44:38.523
-2.2561924,4.862455,5.9654264,19:44:38.544
-2.2992632,4.983053,6.3954167,19:44:38.567
-2.1509082,4.8969116,6.40116,19:44:38.585
-2.14038,4.857669,6.4212594,19:44:38.606
-2.1327229,4.7972503,6.1166534,19:44:38.624
-2.148037,4.74078,5.901299,19:44:38.645
-2.124946,4.827041,5.83418,19:44:38.666
-2.0904896,4.9887958,5.861937,19:44:38.684
-2.094318,5.2186265,5.8695936,19:44:38.706
-2.0790038,5.336473,5.7767525,19:44:38.726
-2.1268604,5.349873,5.714539,19:44:38.755
-2.1997218,5.2741404,5.721239,19:44:38.765
-2.2858634,5.2023554,5.738467,19:44:38.786
-2.3989244,5.1726847,5.7375107,19:44:38.805
-2.41711,5.072186,5.7241106,19:44:38.826
-2.3711677,5.0117674,5.7844095,19:44:38.853
-2.2686353,4.9476395,5.862894,19:44:38.867
-2.1997218,5.049095,5.9060845,19:44:38.885
-2.0742183,5.0549574,5.871508,19:44:38.906
-2.131646,5.1209993,5.8073807,19:44:38.926
-2.1997218,5.2425547,5.7604814,19:44:38.948
-2.2341785,5.273183,5.5258646,19:44:38.966
-2.2284358,5.3230734,5.188716,19:44:38.988
-2.0971894,5.351787,5.1399026,19:44:39.006
-1.9995623,5.4542,5.203073,19:44:39.026
-1.8577876,5.522276,5.3764334,19:44:39.046
-1.7553747,5.569175,5.403233,19:44:39.066
-1.7659031,5.5596037,5.306563,19:44:39.090
-2.0732613,5.6313887,5.2376494,19:44:39.107
-2.551108,5.6668024,5.567979,19:44:39.127
-2.4735804,5.599803,5.8695936,19:44:39.155
-1.8367306,5.24734,5.861937,19:44:39.168
-0.027756743,3.292883,5.960641,19:44:39.193
-1.3225131,5.0289955,6.1521864,19:44:39.210
-1.4863019,5.4561143,5.651249,19:44:39.226
-1.7706888,5.0616574,5.2107306,19:44:39.251
-2.8136005,6.0996637,5.7403817,19:44:39.271
-4.1782274,6.97783,6.0984674,19:44:39.287
-2.5971696,5.836334,5.5229936,19:44:39.312
-1.6480566,5.3316875,5.110232,19:44:39.331
-1.8577876,5.4963136,5.2835917,19:44:39.351
-1.6748562,5.465686,5.126503,19:44:39.369
-1.4526826,5.388158,5.0365324,19:44:39.388
-1.8482163,5.515576,4.662056,19:44:39.405
-2.3203201,5.977152,4.7060843,19:44:39.428
-3.0002408,6.4492555,4.7779884,19:44:39.448
-3.160201,6.323752,4.7856455,19:44:39.469
-2.7943382,5.70413,4.705127,19:44:39.488
-2.799124,5.5347185,4.4255257,19:44:39.507
-2.9112277,5.580661,4.685984,19:44:39.528
-2.8624144,5.757849,4.7625546,19:44:39.548
-2.6201408,5.7012587,4.875615,19:44:39.576
-2.791467,5.8219767,4.879444,19:44:39.591
-3.2550764,6.046065,4.9301715,19:44:39.609
-3.2703905,6.0029936,5.084389,19:44:39.632
-3.0922446,5.889933,5.052804,19:44:39.649
-3.0376883,5.9234324,4.6888556,19:44:39.669
-3.346961,6.061379,4.270351,19:44:39.687
-3.3220754,6.0250077,4.300979,19:44:39.711
-3.4656448,6.0288363,4.570172,19:44:39.736
-3.3641891,5.8803616,4.6716275,19:44:39.749
-3.2405999,5.8028345,4.799045,19:44:39.770
-3.2520852,5.943532,4.543252,19:44:39.789
-3.2214575,6.0154366,4.551029,19:44:39.820
-3.1075587,5.977152,4.414997,19:44:39.827
-2.980141,5.9301324,4.3604407,19:44:39.853
-2.9169705,5.9425755,4.2215376,19:44:39.868
-2.9313273,5.989594,4.1822953,19:44:39.889
-2.965784,6.047022,4.139224,19:44:39.909
-2.958127,5.9310894,4.1306105,19:44:39.931
-2.8423142,5.8286767,4.4379683,19:44:39.948
-2.740739,5.817191,4.646742,19:44:39.969
-2.733082,5.6983876,4.790431,19:44:40.033
-2.8212576,5.6400023,4.977071,19:44:40.038
-2.8222146,5.584489,5.085346,19:44:40.042
-2.8375287,5.5280185,5.113103,19:44:40.050
-2.6986253,5.4570713,5.113103,19:44:40.070
-2.5310082,5.3546586,5.338148,19:44:40.091
-2.5357938,5.283831,5.561279,19:44:40.108
-2.4161525,5.0932426,6.0774107,19:44:40.130
-2.3663821,4.89404,6.574519,19:44:40.154
-2.426681,4.771408,6.611848,19:44:40.170
-2.4515665,4.7369514,6.5332437,19:44:40.190
-2.5185657,4.847141,6.3705316,19:44:40.210
-2.5779076,5.0002813,6.127301,19:44:40.230
-2.5549364,5.086543,5.8955564,19:44:40.251
-2.5281367,5.139185,5.6781683,19:44:40.271
-2.4879375,5.1812983,5.5316076,19:44:40.291
-2.4525237,5.222455,5.4971514,19:44:40.311
-2.298306,5.2358546,5.46078,19:44:40.335
-2.14038,5.2234125,5.4080186,19:44:40.351
-2.0895324,5.1966124,5.389833,19:44:40.371
-2.04359,5.1296134,5.5383077,19:44:40.392
-1.9287348,4.9744387,5.7844095,19:44:40.412
-1.8434305,4.814479,5.998926,19:44:40.433
-1.9037297,4.876812,6.0975103,19:44:40.457
-1.875973,4.7446084,6.2067423,19:44:40.472
-1.8137597,4.659424,6.329255,19:44:40.491
-1.8405592,4.640281,6.3466034,19:44:40.514
-1.8577876,4.673781,6.390631,19:44:40.534
-1.9105492,4.755137,6.4030743,19:44:40.553
-2.005305,4.8643694,6.3091555,19:44:40.573
-2.0397618,4.938068,6.1694145,19:44:40.593
-2.0464616,5.0117674,5.997969,19:44:40.611
-2.0713468,5.0760145,5.954898,19:44:40.634
-2.04359,5.0645285,5.8887367,19:44:40.651
-2.0780468,5.072186,5.9864836,19:44:40.674
-2.0550756,5.066443,6.0199833,19:44:40.693
-2.0541186,5.001239,5.9883976,19:44:40.714
-2.05029,5.005067,6.066882,19:44:40.737
-2.107718,5.032824,6.0697536,19:44:40.754
-2.139423,5.018467,6.02094,19:44:40.773
-2.186322,5.042395,5.8207803,19:44:40.792
-2.266721,5.110471,5.5909495,19:44:40.815
-2.3385055,5.222455,5.4166327,19:44:40.836
-2.3778675,5.2703114,5.398447,19:44:40.854
-2.397967,5.304888,5.5086365,19:44:40.874
-2.3778675,5.3240304,5.6483774,19:44:40.894
-2.3107488,5.3106303,5.7375107,19:44:40.914
-2.252364,5.3163733,5.7671814,19:44:40.935
-2.2360928,5.285745,5.736553,19:44:40.954
-2.2112074,5.283831,5.7939806,19:44:40.977
-2.2456641,5.3010592,5.6455064,19:44:40.997
-2.2801206,5.3230734,5.421418,19:44:41.015
-2.33372,5.3757153,5.254878,19:44:41.036
-2.3528626,5.4369717,5.185845,19:44:41.057
-2.3509483,5.4723854,5.202116,19:44:41.077
-2.3682961,5.481957,5.2749777,19:44:41.099
-2.4027529,5.4733424,5.306563,19:44:41.119
-2.448695,5.475257,5.3553762,19:44:41.137
-2.4821944,5.499185,5.332405,19:44:41.161
-2.4525237,5.494399,5.2826347,19:44:41.180
-2.4745374,5.5347185,5.338148,19:44:41.199
-2.4965515,5.5921464,5.372605,19:44:41.219
-2.5070798,5.598846,5.4108896,19:44:41.235
-2.551108,5.562475,5.468437,19:44:41.257
-2.6105695,5.5127044,5.4971514,19:44:41.279
-2.6699116,5.476214,5.4732227,19:44:41.299
-2.710111,5.4513288,5.420461,19:44:41.324
-2.6660829,5.4379287,5.39079,19:44:41.340
-2.566422,5.4867425,5.374519,19:44:41.360
-2.4372096,5.5404615,5.322834,19:44:41.382
-2.3241487,5.5519466,5.3190055,19:44:41.402
-2.3030918,5.549075,5.3046484,19:44:41.417
-2.319363,5.533761,5.273063,19:44:41.438
-2.3480768,5.506005,5.239564,19:44:41.461
-2.3298914,5.4857855,5.1973305,19:44:41.482
-2.312663,5.5280185,5.1992445,19:44:41.500
-2.2820349,5.549075,5.177231,19:44:41.521
-2.2188644,5.637131,5.2529635,19:44:41.541
-2.109632,5.7127447,5.322834,19:44:41.562
-1.9842482,5.778906,5.3936615,19:44:41.582
-1.8644875,5.8784475,5.6187067,19:44:41.597
-1.9383061,5.8698335,5.587121,19:44:41.617
-2.123989,5.8037915,5.383133,19:44:41.637
-2.5137799,5.650531,5.074818,19:44:41.657
-2.8423142,5.4494143,4.654399,19:44:41.682
-2.94377,5.293402,4.414997,19:44:41.708
-2.942813,5.163113,4.5020957,19:44:41.721
-2.7570102,5.0232525,4.922515,19:44:41.743
-2.3289342,4.902654,5.2204213,19:44:41.759
-2.2715065,5.050052,5.4559946,19:44:41.777
-1.9584057,5.3460445,5.7518673,19:44:41.799
-1.3052847,5.3269014,5.9357557,19:44:41.819
-1.2488141,5.2262836,6.049654,19:44:41.838
-1.6893327,5.4474998,6.1147385,19:44:41.858
-1.764946,5.0280385,6.1770716,19:44:41.880
-1.7831314,4.952425,6.4212594,19:44:41.903
-1.967977,4.885426,6.4700727,19:44:41.919
-2.290649,4.5961337,6.3801026,19:44:41.937
-2.2475781,4.5798626,6.3302126,19:44:41.959
-2.107718,4.6929235,6.398288,19:44:41.982
-2.116332,4.7340803,6.3734026,19:44:42.001
-2.0971894,4.758008,6.3397837,19:44:42.020
-2.0837896,4.788636,6.2976704,19:44:42.042
-2.0301902,4.860541,6.1368723,19:44:42.065
-1.9555345,4.9639106,5.9874406,19:44:42.082
-1.9488344,5.002196,5.926184,19:44:42.107
-1.982334,5.01751,5.8676796,19:44:42.124
-2.0483758,5.01751,5.907999,19:44:42.144
-2.1614366,5.056872,5.939584,19:44:42.171
-2.1805792,5.019424,5.968298,19:44:42.185
-2.1451654,5.0002813,6.00754,19:44:42.201
-2.0847468,5.0913286,6.008497,19:44:42.223
-2.1048465,5.116214,5.9539413,19:44:42.247
-2.1872792,5.124828,5.7432528,19:44:42.262
-2.2284358,5.1726847,5.4827943,19:44:42.286
-2.231307,5.318288,5.2960343,19:44:42.304
-2.2092931,5.582575,5.1399026,19:44:42.325
-2.1365514,5.5423756,5.0193043,19:44:42.340
-2.1518655,5.6677594,5.1073604,19:44:42.363
-2.1355941,5.637131,5.150431,19:44:42.384
-2.1297317,5.611289,5.2462635,19:44:42.401
-2.14038,5.6352167,5.375476,19:44:42.427
-2.005305,5.686902,5.3266625,19:44:42.446
-1.8367306,5.757849,5.1064034,19:44:42.466
-1.922992,5.860262,4.8191447,19:44:42.487
-1.9995623,5.859305,4.6840696,19:44:42.502
-2.0541186,5.808577,4.8181877,19:44:42.528
-2.0713468,5.7722063,5.1293745,19:44:42.546
-1.9919052,5.708916,5.438647,19:44:42.567
-1.9555345,5.686902,5.5593643,19:44:42.587
-1.8960726,5.679245,5.4242897,19:44:42.606
-1.8960726,5.7463636,5.2654066,19:44:42.628
-1.9027725,5.742535,5.1456456,19:44:42.643
-1.9718056,5.754978,5.176274,19:44:42.666
-1.9957337,5.768378,5.150431,19:44:42.692
-1.982334,5.7559347,5.125546,19:44:42.708
-2.0005193,5.777949,5.1159744,19:44:42.725
-1.96032,5.776992,5.1073604,19:44:42.755
-1.9027725,5.777949,5.1552167,19:44:42.769
-1.9143778,5.7702923,5.227121,19:44:42.788
-1.8798016,5.715616,5.2969913,19:44:42.807
-1.8367306,5.735835,5.3257055,19:44:42.825
-1.7678173,5.7348785,5.406104,19:44:42.844
-1.7285752,5.7741203,5.4732227,19:44:42.866
-1.8118454,5.7482777,5.4741797,19:44:42.884
-1.9957337,5.673502,5.405147,19:44:42.906
-2.0857038,5.5940604,5.3180485,19:44:42.926
-1.9765911,5.5864034,5.354419,19:44:42.944
-1.7094324,5.650531,5.4579086,19:44:42.964
-1.5571294,5.6390457,5.608178,19:44:42.988
-1.5131013,5.613203,5.542136,19:44:43.011
-1.5274584,5.5509896,5.5440507,19:44:43.032
-1.6327425,5.5127044,5.5794644,19:44:43.052
-1.7601602,5.482914,5.4856653,19:44:43.072
-1.816631,5.468557,5.366862,19:44:43.088
-1.9066012,5.4953566,5.256792,19:44:43.106
-2.018705,5.52419,5.20403,19:44:43.134
-2.0474188,5.499185,5.1485167,19:44:43.147
-1.952663,5.4570713,5.226164,19:44:43.178
-1.7783458,5.501219,5.504808,19:44:43.192
-1.6155143,5.5404615,5.783452,19:44:43.215
-1.5255442,5.515576,5.983612,19:44:43.229
-1.6030717,5.5213184,6.0238113,19:44:43.246
-1.7391036,5.5280185,5.8561945,19:44:43.268
-1.8195024,5.531847,5.6273203,19:44:43.293
-1.8855443,5.583532,5.4579086,19:44:43.313
-1.8941584,5.609375,5.348676,19:44:43.340
-1.838645,5.6170316,5.2960343,19:44:43.355
-1.8587446,5.606503,5.176274,19:44:43.375
-1.8884158,5.5423756,5.1073604,19:44:43.395
-1.9325633,5.5203614,5.1475596,19:44:43.415
-1.9239491,5.501219,5.272106,19:44:43.432
-1.8664017,5.4742994,5.415675,19:44:43.452
-1.8530018,5.500262,5.403233,19:44:43.474
-1.8329022,5.4800425,5.399404,19:44:43.493
-1.8644875,5.533761,5.5086365,19:44:43.512
-1.8089739,5.52419,5.612007,19:44:43.527
-1.7362323,5.5040903,5.702096,19:44:43.552
-1.7228323,5.5040903,5.7748384,19:44:43.571
-1.7324035,5.484828,5.8351374,19:44:43.594
-1.7802601,5.4551573,5.843752,19:44:43.612
-1.8300309,5.387201,5.77101,19:44:43.632
-1.8960726,5.34413,5.707839,19:44:43.651
-1.95362,5.3307304,5.6167927,19:44:43.671
-1.9842482,5.3163733,5.562236,19:44:43.691
-1.9775482,5.33743,5.5009794,19:44:43.714
-1.96032,5.387201,5.439604,19:44:43.733
-1.8731017,5.411129,5.4013186,19:44:43.753
-1.8424735,5.412086,5.439604,19:44:43.771
-1.8252451,5.452286,5.4789658,19:44:43.789
-1.7553747,5.4542,5.488537,19:44:43.812
-1.7793031,5.476214,5.504808,19:44:43.833
-1.8089739,5.4800425,5.5737214,19:44:43.855
-1.7917457,5.475257,5.614878,19:44:43.872
-1.7917457,5.465686,5.610092,19:44:43.891
-1.8329022,5.4446287,5.5670214,19:44:43.912
-1.9124637,5.4455857,5.5584073,19:44:43.931
-1.9363917,5.4082575,5.6234922,19:44:43.950
-1.9363917,5.3986864,5.7317677,19:44:43.970
-1.9316062,5.4044294,5.7451673,19:44:43.988
-1.9430916,5.4293146,5.6944394,19:44:44.009
-1.922992,5.431229,5.6675205,19:44:44.034
-1.8874584,5.4369717,5.6301923,19:44:44.054
-1.8941584,5.4063435,5.5450077,19:44:44.078
-1.8788443,5.425486,5.5124655,19:44:44.090
-1.9018154,5.439843,5.5919065,19:44:44.114
-1.861616,5.3403015,5.470351,19:44:44.135
-1.8826729,5.3383875,5.293163,19:44:44.155
-1.9095922,5.399644,5.2778487,19:44:44.173
-1.8788443,5.424529,5.4233327,19:44:44.190
-1.8195024,5.4465427,5.5459647,19:44:44.212
-1.7333608,5.453243,5.621578,19:44:44.238
-1.7917457,5.484828,5.845666,19:44:44.268
-1.8635304,5.478128,5.7901525,19:44:44.271
-1.9555345,5.418786,5.7939806,19:44:44.288
-1.9852053,5.388158,5.665606,19:44:44.312
-2.0148764,5.433143,5.5162935,19:44:44.339
-2.0321047,5.475257,5.3697333,19:44:44.375
-2.0301902,5.508876,5.305606,19:44:44.382
-2.0033908,5.5261045,5.3142195,19:44:44.390
-1.9919052,5.506962,5.3036914,19:44:44.409
-1.961277,5.4953566,5.29412,19:44:44.430
-2.0081763,5.494399,5.27402,19:44:44.451
-2.0703897,5.459943,5.2864633,19:44:44.469
-2.1192033,5.426443,5.3687763,19:44:44.492
-2.1767507,5.4226146,5.4367323,19:44:44.510
-2.14708,5.461857,5.4492946,19:44:44.529
-2.109632,5.52419,5.372605,19:44:44.549
-2.0531614,5.564389,5.2855062,19:44:44.572
-1.9756341,5.590232,5.3132625,19:44:44.589
-1.9622341,5.5883174,5.4166327,19:44:44.612
-1.968934,5.5567327,5.5507503,19:44:44.630
-1.9756341,5.499185,5.6244493,19:44:44.653
-2.0005193,5.4589853,5.613921,19:44:44.671
-2.0483758,5.4216576,5.568936,19:44:44.690
-2.1058035,5.365187,5.560322,19:44:44.713
-2.1278176,5.3728437,5.5631933,19:44:44.730
-2.107718,5.3690157,5.6072206,19:44:44.752
-2.0952752,5.365187,5.5746784,19:44:44.772
-2.0636897,5.4360147,5.502894,19:44:44.792
-2.0072193,5.4886565,5.438647,19:44:44.812
-1.9909482,5.52419,5.4464235,19:44:44.832
-1.961277,5.581618,5.4636517,19:44:44.853
-1.9459631,5.5423756,5.4780087,19:44:44.871
-2.0014765,5.5194044,5.488537,19:44:44.891
-2.0761325,5.491528,5.5287366,19:44:44.914
-2.079961,5.4704714,5.568936,19:44:44.933
-2.0675185,5.4580283,5.5899925,19:44:44.953
-2.0531614,5.425486,5.536393,19:44:44.973
-2.0397618,5.432186,5.4780087,19:44:44.992
-2.0368903,5.413043,5.451209,19:44:45.014
-2.1259034,5.365187,5.533522,19:44:45.035
-2.1700509,5.3919864,5.403233,19:44:45.052
-2.0684755,5.387201,5.656992,19:44:45.073
-1.9517058,5.34413,5.7844095,19:44:45.093
-2.0589042,5.3709297,5.7786665,19:44:45.113
-2.0751755,5.34413,5.7375107,19:44:45.133
-2.0483758,5.349873,5.6541204,19:44:45.152
-1.9928623,5.387201,5.585207,19:44:45.174
-1.9105492,5.414958,5.5765924,19:44:45.193
-1.8453448,5.431229,5.5306506,19:44:45.215
-1.8185452,5.462814,5.504808,19:44:45.236
-1.8041884,5.4867425,5.4473805,19:44:45.254
-1.7295322,5.468557,5.428118,19:44:45.274
-1.7410178,5.4896135,5.503851,19:44:45.294
-1.7362323,5.4551573,5.518208,19:44:45.315
-1.7860028,5.402515,5.5593643,19:44:45.338
-1.8874584,5.426443,5.5526648,19:44:45.356
-1.8951155,5.399644,5.5440507,19:44:45.377
-1.9287348,5.4474998,5.554579,19:44:45.399
-1.8826729,5.4226146,5.5220366,19:44:45.416
-1.8721446,5.4446287,5.519165,19:44:45.439
-1.846302,5.4589853,5.517251,19:44:45.454
-1.8893728,5.4503717,5.556493,19:44:45.475
-1.9698912,5.4446287,5.571807,19:44:45.499
-1.8845872,5.4474998,5.689654,19:44:45.517
-1.8271594,5.4053864,5.839923,19:44:45.541
-1.8453448,5.386244,5.880122,19:44:45.560
-1.8960726,5.3537016,5.818866,19:44:45.581
-1.9363917,5.333602,5.6800823,19:44:45.597
-1.937349,5.343173,5.553622,19:44:45.618
-1.9325633,5.3460445,5.5067225,19:44:45.638
-1.9239491,5.3297734,5.4971514,19:44:45.657
-1.9497916,5.360401,5.4732227,19:44:45.676
-1.9670199,5.3537016,5.470351,19:44:45.696
-1.982334,5.3546586,5.444509,19:44:45.715
-1.9670199,5.359444,5.5584073,19:44:45.737
-1.9880768,5.3814583,5.6617775,19:44:45.757
-2.0033908,5.359444,5.73081,19:44:45.776
-2.0311475,5.3814583,5.711668,19:44:45.797
-2.0483758,5.3690157,5.711668,19:44:45.815
-2.0550756,5.351787,5.700182,19:44:45.835
-2.0531614,5.3412585,5.7394247,19:44:45.857
-2.0751755,5.3479586,5.7030535,19:44:45.877
-2.04359,5.3632727,5.6522064,19:44:45.897
-2.0321047,5.387201,5.592864,19:44:45.918
-1.9899911,5.3977294,5.5785074,19:44:45.935
-1.96032,5.433143,5.58425,19:44:45.957
-1.9115065,5.481957,5.533522,19:44:45.977
-1.905644,5.481957,5.5296936,19:44:45.999
-1.9335203,5.4886565,5.5124655,19:44:46.018
-1.9765911,5.4742994,5.4789658,19:44:46.038
-2.0579472,5.478128,5.4357753,19:44:46.063
-2.0656042,5.4235716,5.388876,19:44:46.079
-2.0665612,5.418786,5.3630333,19:44:46.098
-2.093361,5.4369717,5.353462,19:44:46.119
-2.0703897,5.4216576,5.3505907,19:44:46.139
-2.0579472,5.4350576,5.3639903,19:44:46.161
-2.0388045,5.360401,5.466523,19:44:46.182
-2.0981467,5.3556156,5.5966926,19:44:46.204
-2.1105893,5.2761736,5.6762543,19:44:46.227
-2.0531614,5.265526,5.7403817,19:44:46.249
-1.9718056,5.3135023,5.7920666,19:44:46.260
-1.8778872,5.3135023,5.843752,19:44:46.280
-1.8606589,5.3077593,5.855237,19:44:46.302
-1.8932014,5.3316875,5.8542795,19:44:46.323
-1.9162921,5.3115873,5.802595,19:44:46.346
-1.9239491,5.306802,5.7518673,19:44:46.365
-1.8788443,5.3393445,5.696354,19:44:46.381
-1.8262023,5.4044294,5.614878,19:44:46.402
-1.8175881,5.4580283,5.502894,19:44:46.420
-1.8434305,5.465686,5.4713087,19:44:46.440
-1.8731017,5.4408,5.5727644,19:44:46.460
-1.8941584,5.4053864,5.643592,19:44:46.482
-1.9450059,5.336473,5.675297,19:44:46.505
-2.0234904,5.2741404,5.729853,19:44:46.523
-2.0522044,5.200441,5.802595,19:44:46.544
-1.996691,5.1698127,5.9070415,19:44:46.568
-1.9134207,5.2272406,5.9635124,19:44:46.582
-1.8319451,5.293402,5.916613,19:44:46.601
-1.750589,5.319245,5.838009,19:44:46.620
-1.7199609,5.306802,5.838009,19:44:46.643
-1.7611176,5.2819166,5.8504515,19:44:46.667
-1.771646,5.2339406,5.8198233,19:44:46.685
-1.771646,5.207141,5.6550775,19:44:46.706
-1.8338593,5.2205405,5.438647,19:44:46.727
-1.9008584,5.2176695,5.419504,19:44:46.746
-1.8778872,5.3412585,5.721239,19:44:46.765
-1.8214167,5.3986864,5.632107,19:44:46.781
-1.7314465,5.2396836,5.4990654,19:44:46.801
-1.8089739,5.393901,5.4357753,19:44:46.826
-1.7381464,5.4073005,5.433861,19:44:46.840
-1.7247465,5.401558,5.4636517,19:44:46.861
-1.7247465,5.2761736,5.5258646,19:44:46.880
-1.7419748,5.230112,5.4502516,19:44:46.901
-1.7946169,5.2339406,5.547879,19:44:46.923
-1.6298711,5.0607004,5.666563,19:44:46.950
-1.6346567,5.140142,5.8360944,19:44:46.960
-1.7391036,5.1449275,5.9338417,19:44:46.984
-1.7218752,5.0520864,5.9721265,19:44:47.001
-1.7582461,5.050052,6.0783677,19:44:47.022
-1.7400606,5.0520864,6.197171,19:44:47.041
-1.7180467,5.0540004,6.344689,19:44:47.060
-1.6950756,5.056872,6.3925457,19:44:47.085
-1.7419748,5.084628,6.375317,19:44:47.102
-1.7362323,5.1018567,6.148358,19:44:47.121
-1.6403996,4.9083967,6.0917673,19:44:47.143
-1.6528423,4.9055257,6.012326,19:44:47.163
-1.6941185,4.929454,5.911827,19:44:47.183
-1.7352749,4.9256253,5.859066,19:44:47.204
